Meas, V1, V2, V3, V4
347, 0.008368689, 0.040305295, 0.011103476, 0.005842175
348, 0.036540940, 0.016133245, -0.010372857, 0.030213792
349, 0.001522541, 0.035053411, -0.003132263, -0.012781218
350, -0.002514783, 0.020682500, 0.002345104, 0.021950081
351, 0.029297941, 0.001678370, -0.008397859, 0.024411289
352, 0.037565224, 0.005693273, 0.036695212, 0.039503670
353, 0.038063156, 0.023855323, 0.019776393, 0.023091176
354, 0.005134608, 0.035133216, 0.008827342, 0.034865401
355, 0.043207021, 0.022966367, -0.006362469, 0.016228198
356, 0.035075274, 0.016652087, 0.023166979, 0.045389910
357, 0.012327943, 0.032878155, 0.006587548, 0.034250117
358, 0.027207963, 0.023526619, 0.037321692, 0.038656520
359, -0.010409645, 0.016154877, 0.004231152, 0.006734387
360, 0.040894649, -0.001087871, 0.001062419, 0.024150492
361, 0.026073496, 0.021356342, 0.033560147, 0.045494728
362, -0.000308311, 0.020950103, 0.009360945, 0.042363757
363, 0.034388269, 0.008445833, 0.011780544, 0.025553843
364, -0.006081145, -0.006265217, -0.004887022, 0.010239510
365, -0.000858541, 0.028443357, 0.002177911, 0.029030655
366, 0.027949798, 0.017196985, 0.010100923, 0.000911579
367, 0.002443877, 0.005422990, 0.007779745, 0.029483738
368, -0.015484690, 0.023799495, 0.033867770, -0.003780311
369, 0.018399214, 0.035499475, 0.028119482, 0.033240320
370, 0.030348488, 0.022663051, -0.012266164, 0.018954337
371, 0.009225230, 0.028497691, 0.003789069, 0.012398820
372, 0.031013235, 0.029826978, -0.005464327, 0.007478861
373, 0.002730516, 0.009284234, 0.017758835, 0.013521007
374, 0.043360876, -0.003098438, 0.014780037, -0.007377212
375, 0.023654709, 0.010760690, 0.018094107, 0.021666809
376, -0.009058668, 0.041397016, 0.007115078, 0.003563053
377, -0.014873648, 0.035344084, 0.018038848, 0.022450365
378, 0.024336819, 0.024526031, 0.035421248, 0.007658892
379, 0.025986322, 0.004608719, 0.008332452, 0.020778150
380, 0.014350044, 0.015659935, 0.010688865, -0.007024435
381, 0.001987307, 0.039357051, -0.001369633, 0.009094046
382, 0.018751014, -0.011922246, 0.028322074, 0.016015423
383, -0.003737551, 0.044875026, 0.000392943, 0.030897284
384, 0.019409437, 0.000058475, 0.018725567, 0.026753958
385, 0.021178750, 0.004580242, 0.039009445, 0.037408746
386, 0.032726623, -0.002546022, 0.007809052, -0.008310182
387, 0.010147004, 0.018989273, 0.024115575, 0.013456268
388, -0.011761338, 0.021829522, -0.004626822, 0.009655971
389, 0.013910081, 0.026084767, 0.022438959, 0.016633137
390, -0.018918718, 0.001092063, -0.005270109, -0.005449234
391, 0.007204144, 0.043688433, 0.038014775, 0.014564880
392, 0.023359072, 0.026689176, 0.035678576, -0.009239964
393, 0.024296594, 0.037983227, 0.028110284, -0.001020443
394, 0.011421788, 0.004734082, 0.032551579, 0.028242631
395, 0.029718861, 0.013758687, 0.018530146, 0.015387961
396, 0.041489785, 0.035781894, 0.016514414, 0.006609649
397, 0.016130656, -0.006988787, 0.037973106, 0.005657581
398, 0.002886001, 0.025357306, 0.026864873, 0.014673103
399, 0.013125557, 0.035886354, 0.041041749, -0.002758641
400, 0.023806900, -0.013732539, 0.009791069, 0.009059219
401, 0.019288940, 0.018079094, 0.037873155, 0.021411702
402, 0.005801193, 0.043325475, 0.045604486, 0.028220956
403, 0.035939630, 0.002790855, 0.010363264, 0.038847680
404, -0.008457072, 0.027591166, 0.024662650, 0.017910981
405, 0.006964427, 0.027573838, -0.000830311, 0.031171031
406, 0.008201715, -0.005025634, -0.003498265, 0.019816003
407, 0.016410741, 0.023493322, -0.006715168, 0.041181131
408, 0.018569432, 0.015788229, 0.022127027, 0.004975387
409, -0.011465450, -0.000267805, 0.030330818, 0.014447206
410, 0.032867456, 0.000572338, 0.011042876, -0.007870672
411, -0.000089080, 0.029981385, 0.003854101, 0.032357932
412, 0.011619739, 0.022543157, 0.008983518, 0.001174414
413, -0.004186592, -0.009595549, 0.002768236, 0.035624458
414, -0.006858219, 0.011160219, 0.018530073, 0.002899637
415, -0.000435358, 0.004406696, 0.039728319, 0.014359485
416, 0.005207707, -0.009647492, 0.007902351, 0.010048717
417, 0.042686908, 0.047035654, 0.023397893, 0.003001426
418, 0.001286442, 0.002571469, -0.008656600, 0.021835465
419, 0.029518358, 0.011061700, 0.021210598, 0.029136629
420, -0.009749834, 0.023315114, 0.032780832, 0.004391320
421, 0.000263768, -0.006780442, 0.013776809, 0.019006765
422, 0.020921214, 0.045969823, -0.007052445, 0.020641687
423, 0.019051215, 0.021603809, 0.013070762, 0.029221425
424, 0.032523959, 0.002278633, 0.024924499, 0.009180305
425, 0.017633191, 0.043090088, 0.039716778, 0.037237985
426, 0.016124219, 0.031310811, 0.003484770, 0.023966894
427, 0.040656883, -0.005491832, 0.011691028, 0.016836707
428, -0.011740643, 0.011392473, 0.032853365, 0.002691036
429, 0.003666048, 0.026818670, 0.040884891, 0.024587290
430, 0.002846008, 0.009007615, 0.008462863, 0.005054386
431, -0.006088435, -0.017725694, 0.000730931, 0.008430830
432, 0.034675629, 0.020394205, 0.014877429, -0.001180965
433, 0.029967540, 0.005711844, 0.033076576, 0.009441627
434, -0.000950138, 0.034697652, 0.043137029, -0.010479477
435, 0.004518974, 0.019239003, -0.008303023, 0.035656413
436, -0.009429331, 0.018226322, 0.037055140, -0.000512022
437, 0.038740600, 0.034468425, 0.023235584, -0.007586100
438, -0.003983179, 0.034497768, 0.004950370, 0.007927610
439, 0.001328040, 0.044191452, 0.005730867, 0.027570580
440, 0.034924424, 0.027106612, 0.042049868, 0.027934444
441, 0.002468900, 0.018925831, 0.006718949, 0.043733285
442, 0.013889980, 0.040695233, -0.004090075, 0.027441334
443, -0.006709830, 0.016719334, -0.002310494, 0.015874144
444, 0.009116204, 0.000613006, -0.009281778, 0.020024697
445, -0.001818679, -0.013690595, -0.016290624, 0.038164278
446, 0.023313283, 0.016213746, 0.021848729, 0.026453410
447, -0.005419490, 0.008967150, 0.011717724, 0.036962941
448, 0.020760236, 0.023533845, 0.005212306, 0.012896441
449, 0.040392821, 0.018759842, -0.011410174, 0.036701357
450, -0.007602893, 0.041446055, 0.035952088, 0.022610489
451, 0.029394905, 0.024451234, 0.001685754, 0.026500323
452, -0.011655826, 0.011154319, 0.013234562, -0.007851983
453, 0.016468006, -0.008188990, 0.029536934, 0.034471275
454, 0.025070246, 0.033781051, 0.014972478, 0.009526879
455, 0.037936556, 0.031041623, 0.016974195, 0.007083250
456, 0.020746380, -0.014497944, 0.014789635, 0.016574145
457, 0.002384739, 0.009772984, 0.022314223, 0.033823474
458, 0.001862846, 0.023374826, 0.043061581, -0.003558536
459, 0.017385173, 0.033387640, 0.014851027, 0.025288608
460, 0.026888066, 0.024492821, 0.029958755, -0.005941940
