Meas, V1, V2, V3, V4
147, 0.003893512, 0.032080586, 0.015829920, 0.005227686
148, 0.044398711, 0.014182815, -0.002145661, 0.044119069
149, 0.003179730, 0.035830164, 0.012652018, -0.006055854
150, 0.021208959, -0.007025333, 0.011893961, 0.018467996
151, -0.008018336, 0.020965198, 0.044019470, 0.043070861
152, 0.013361752, 0.021518258, -0.000889721, -0.004133254
153, 0.012948229, 0.044703104, -0.005024240, 0.027827960
154, 0.007821659, 0.024891428, 0.030962888, 0.001208477
155, 0.039067681, 0.018933002, 0.010853486, 0.034241874
156, 0.032747904, 0.034025020, 0.035777712, 0.022806119
157, 0.039293971, -0.000598219, 0.011515098, 0.007103641
158, -0.002790305, 0.022894289, 0.019299443, -0.013867933
159, -0.002642099, 0.034453788, 0.017262107, 0.021860773
160, 0.022129920, 0.037500583, -0.001446047, 0.023344363
161, 0.027498512, 0.027093330, 0.031694563, -0.002927835
162, 0.036771625, 0.019922129, -0.006291615, 0.010938378
163, -0.003594974, 0.015196312, -0.003510097, 0.024553524
164, -0.004731439, 0.014762447, 0.009063371, -0.006407902
165, 0.001045754, 0.002491442, -0.011808115, -0.012648937
166, -0.000612989, 0.035966069, 0.043253112, 0.010540899
167, 0.004875372, 0.039294721, 0.034197206, 0.026179463
168, 0.039546734, 0.026995134, 0.006975323, -0.009913917
169, 0.006664533, 0.005498990, -0.002082760, -0.009181385
170, 0.013355044, -0.013303597, -0.005532571, 0.026632767
171, 0.001935331, -0.002334621, 0.018925644, 0.038422510
172, -0.006838580, 0.031759153, -0.003009216, 0.002211008
173, 0.046350872, 0.038255465, 0.037422886, 0.037872109
174, 0.042867489, 0.013786870, -0.001886872, 0.010994304
175, -0.004232097, -0.004648266, 0.030988288, 0.008374634
176, 0.027610851, 0.030966488, -0.003530899, 0.036120459
177, 0.018820989, -0.003281900, 0.003680390, 0.017633212
178, -0.011340188, 0.027548842, -0.008182298, 0.010021202
179, 0.014444683, -0.016815824, 0.009619966, -0.000651164
180, 0.027594156, -0.009890054, -0.005471225, 0.031033760
181, 0.013915722, -0.013779352, -0.005470392, -0.007856559
182, 0.033767695, -0.012259077, 0.005630114, 0.003717635
183, 0.010718123, -0.014974475, 0.037039128, 0.036377451
184, 0.036919689, -0.012169320, 0.025598875, 0.005643046
185, 0.043963964, 0.022315212, 0.016554963, 0.009161101
186, 0.036012399, 0.014483984, 0.015148295, 0.008666467
187, 0.021559500, -0.006708613, 0.011255915, 0.007408497
188, 0.017730519, 0.021750220, 0.016104966, 0.007064592
189, 0.008301190, 0.011786313, 0.007610846, 0.003544259
190, 0.002770364, 0.043768496, 0.007739898, -0.001536225
191, 0.031572886, 0.001391237, 0.034525354, -0.006185936
192, -0.000700914, -0.002112020, 0.026367405, -0.006961006
193, 0.024028632, 0.011926767, -0.002683041, 0.006740698
194, 0.023692471, 0.034994439, 0.037330506, 0.022366585
195, -0.008962534, -0.007882854, 0.001238204, 0.001382715
196, 0.012760058, -0.000396032, 0.036400422, 0.013322361
197, 0.038930242, 0.000963112, 0.003607842, 0.047211487
198, 0.022429553, 0.005611821, -0.011328746, 0.019384768
199, 0.006389211, 0.030084674, -0.003964767, 0.036532059
200, 0.020930521, 0.021321176, 0.023690366, 0.002537215
201, -0.006017482, 0.007563514, 0.008155603, 0.006435189
202, 0.042111481, 0.032103743, 0.024290847, 0.037060835
